Date, Open, High, Low, Close
01/08/26, 2600.92, 2600.92, 2600.92, 2600.92
01/07/26, 2598.10, 2598.10, 2598.10, 2598.10
01/06/26, 2617.66, 2617.66, 2617.66, 2617.66
01/05/26, 2591.70, 2591.70, 2591.70, 2591.70
01/02/26, 2520.73, 2520.73, 2520.73, 2520.73
12/31/25, 2527.42, 2527.42, 2527.42, 2527.42
12/30/25, 2553.74, 2553.74, 2553.74, 2553.74
12/29/25, 2528.88, 2528.88, 2528.88, 2528.88
12/26/25, 2650.62, 2650.62, 2650.62, 2650.62
12/24/25, 2621.57, 2621.57, 2621.57, 2621.57
12/23/25, 2623.25, 2623.25, 2623.25, 2623.25
12/22/25, 2602.12, 2602.12, 2602.12, 2602.12
12/19/25, 2554.32, 2554.32, 2554.32, 2554.32
12/18/25, 2541.05, 2541.05, 2541.05, 2541.05
12/17/25, 2546.52, 2546.52, 2546.52, 2546.52
12/16/25, 2522.30, 2522.30, 2522.30, 2522.30
12/15/25, 2523.99, 2523.99, 2523.99, 2523.99
12/12/25, 2519.97, 2519.97, 2519.97, 2519.97
12/11/25, 2511.06, 2511.06, 2511.06, 2511.06
12/10/25, 2459.65, 2459.65, 2459.65, 2459.65
12/09/25, 2466.35, 2466.35, 2466.35, 2466.35
12/08/25, 2455.58, 2455.58, 2455.58, 2455.58
12/05/25, 2470.31, 2470.31, 2470.31, 2470.31
12/04/25, 2470.31, 2470.31, 2470.31, 2470.31
12/03/25, 2464.19, 2464.19, 2464.19, 2464.19
12/02/25, 2457.38, 2457.38, 2457.38, 2457.38
12/01/25, 2488.82, 2488.82, 2488.82, 2488.82
11/28/25, 2477.24, 2477.24, 2477.24, 2477.24
11/26/25, 2446.61, 2446.61, 2446.61, 2446.61
11/25/25, 2432.06, 2432.06, 2432.06, 2432.06
11/24/25, 2404.98, 2404.98, 2404.98, 2404.98
11/21/25, 2396.37, 2396.37, 2396.37, 2396.37
11/20/25, 2384.55, 2384.55, 2384.55, 2384.55
11/19/25, 2397.65, 2397.65, 2397.65, 2397.65
11/18/25, 2388.04, 2388.04, 2388.04, 2388.04
11/17/25, 2392.76, 2392.76, 2392.76, 2392.76
11/14/25, 2404.23, 2404.23, 2404.23, 2404.23
11/13/25, 2463.20, 2463.20, 2463.20, 2463.20
11/12/25, 2469.59, 2469.59, 2469.59, 2469.59
11/11/25, 2408.59, 2408.59, 2408.59, 2408.59
11/10/25, 2407.85, 2407.85, 2407.85, 2407.85
11/07/25, 2338.44, 2338.44, 2338.44, 2338.44
11/06/25, 2323.59, 2323.59, 2323.59, 2323.59
11/05/25, 2324.70, 2324.70, 2324.70, 2324.70
11/04/25, 2305.83, 2305.83, 2305.83, 2305.83
11/03/25, 2336.98, 2336.98, 2336.98, 2336.98
10/31/25, 2326.79, 2326.79, 2326.79, 2326.79
10/30/25, 2338.09, 2338.09, 2338.09, 2338.09
10/29/25, 2329.24, 2329.24, 2329.24, 2329.24
10/28/25, 2318.99, 2318.99, 2318.99, 2318.99
10/27/25, 2340.30, 2340.30, 2340.30, 2340.30
10/24/25, 2409.06, 2409.06, 2409.06, 2409.06
10/23/25, 2413.60, 2413.60, 2413.60, 2413.60
10/22/25, 2366.91, 2366.91, 2366.91, 2366.91
10/21/25, 2392.35, 2392.35, 2392.35, 2392.35
10/20/25, 2538.08, 2538.08, 2538.08, 2538.08
10/17/25, 2453.02, 2453.02, 2453.02, 2453.02
10/16/25, 2506.17, 2506.17, 2506.17, 2506.17
10/15/25, 2446.20, 2446.20, 2446.20, 2446.20
10/14/25, 2423.96, 2423.96, 2423.96, 2423.96
10/13/25, 2406.26, 2406.26, 2406.26, 2406.26
10/10/25, 2329.06, 2329.06, 2329.06, 2329.06
10/09/25, 2312.88, 2312.88, 2312.88, 2312.88
10/08/25, 2369.88, 2369.88, 2369.88, 2369.88
10/07/25, 2331.39, 2331.39, 2331.39, 2331.39
10/06/25, 2315.03, 2315.03, 2315.03, 2315.03
10/03/25, 2275.79, 2275.79, 2275.79, 2275.79
10/02/25, 2252.04, 2252.04, 2252.04, 2252.04
10/01/25, 2269.16, 2269.16, 2269.16, 2269.16
09/30/25, 2255.01, 2255.01, 2255.01, 2255.01
09/29/25, 2244.53, 2244.53, 2244.53, 2244.53
09/26/25, 2217.63, 2217.63, 2217.63, 2217.63
09/25/25, 2195.56, 2195.56, 2195.56, 2195.56
09/24/25, 2193.82, 2193.82, 2193.82, 2193.82
09/23/25, 2221.53, 2221.53, 2221.53, 2221.53
09/22/25, 2197.89, 2197.89, 2197.89, 2197.89
09/19/25, 2157.55, 2157.55, 2157.55, 2157.55
09/18/25, 2141.53, 2141.53, 2141.53, 2141.53
09/17/25, 2164.53, 2164.53, 2164.53, 2164.53
09/16/25, 2168.78, 2168.78, 2168.78, 2168.78
09/15/25, 2165.23, 2165.23, 2165.23, 2165.23
09/12/25, 2146.25, 2146.25, 2146.25, 2146.25
09/11/25, 2138.80, 2138.80, 2138.80, 2138.80
09/10/25, 2143.69, 2143.69, 2143.69, 2143.69
09/09/25, 2143.80, 2143.80, 2143.80, 2143.80
09/08/25, 2141.01, 2141.01, 2141.01, 2141.01
09/05/25, 2126.98, 2126.98, 2126.98, 2126.98
09/04/25, 2099.85, 2099.85, 2099.85, 2099.85
09/03/25, 2116.62, 2116.62, 2116.62, 2116.62
09/02/25, 2091.41, 2091.41, 2091.41, 2091.41
08/29/25, 2047.10, 2047.10, 2047.10, 2047.10
08/28/25, 2022.76, 2022.76, 2022.76, 2022.76
08/27/25, 2007.80, 2007.80, 2007.80, 2007.80
08/26/25, 1998.72, 1998.72, 1998.72, 1998.72
08/25/25, 1989.69, 1989.69, 1989.69, 1989.69
08/22/25, 1990.28, 1990.28, 1990.28, 1990.28
08/21/25, 1968.79, 1968.79, 1968.79, 1968.79
08/20/25, 1972.81, 1972.81, 1972.81, 1972.81
08/19/25, 1955.46, 1955.46, 1955.46, 1955.46
08/18/25, 1966.70, 1966.70, 1966.70, 1966.70
08/15/25, 1969.38, 1969.38, 1969.38, 1969.38
08/14/25, 1969.72, 1969.72, 1969.72, 1969.72
08/13/25, 1984.34, 1984.34, 1984.34, 1984.34
08/12/25, 1978.92, 1978.92, 1978.92, 1978.92
08/11/25, 1982.24, 1982.24, 1982.24, 1982.24
08/08/25, 2032.66, 2032.66, 2032.66, 2032.66
08/07/25, 2010.77, 2010.77, 2010.77, 2010.77
08/06/25, 1998.95, 1998.95, 1998.95, 1998.95
08/05/25, 1999.71, 1999.71, 1999.71, 1999.71
08/04/25, 1994.88, 1994.88, 1994.88, 1994.88
08/01/25, 1979.39, 1979.39, 1979.39, 1979.39
07/31/25, 1949.58, 1949.58, 1949.58, 1949.58
07/30/25, 1952.03, 1952.03, 1952.03, 1952.03
07/29/25, 1968.56, 1968.56, 1968.56, 1968.56
07/28/25, 1960.18, 1960.18, 1960.18, 1960.18
07/25/25, 1975.14, 1975.14, 1975.14, 1975.14
07/24/25, 1997.61, 1997.61, 1997.61, 1997.61
07/23/25, 2011.59, 2011.59, 2011.59, 2011.59
07/22/25, 2038.78, 2038.78, 2038.78, 2038.78
07/21/25, 2016.13, 2016.13, 2016.13, 2016.13
07/18/25, 1987.71, 1987.71, 1987.71, 1987.71
07/17/25, 1980.26, 1980.26, 1980.26, 1980.26
07/16/25, 1988.36, 1988.36, 1988.36, 1988.36
07/15/25, 1975.37, 1975.37, 1975.37, 1975.37
07/14/25, 1988.41, 1988.41, 1988.41, 1988.41
07/11/25, 1984.40, 1984.40, 1984.40, 1984.40
07/10/25, 1955.57, 1955.57, 1955.57, 1955.57
07/09/25, 1946.39, 1946.39, 1946.39, 1946.39
07/08/25, 1937.61, 1937.61, 1937.61, 1937.61
07/07/25, 1946.20, 1946.20, 1946.20, 1946.20
07/03/25, 1946.26, 1946.26, 1946.26, 1946.26
07/02/25, 1956.04, 1956.04, 1956.04, 1956.04
07/01/25, 1950.28, 1950.28, 1950.28, 1950.28
06/30/25, 1925.77, 1925.77, 1925.77, 1925.77
06/27/25, 1914.07, 1914.07, 1914.07, 1914.07
06/26/25, 1949.23, 1949.23, 1949.23, 1949.23
06/25/25, 1946.38, 1946.38, 1946.38, 1946.38
06/24/25, 1941.02, 1941.02, 1941.02, 1941.02
06/23/25, 1976.60, 1976.60, 1976.60, 1976.60
06/20/25, 1971.18, 1971.18, 1971.18, 1971.18
06/18/25, 1984.22, 1984.22, 1984.22, 1984.22
06/17/25, 1983.52, 1983.52, 1983.52, 1983.52
06/16/25, 1989.58, 1989.58, 1989.58, 1989.58
06/13/25, 2010.25, 2010.25, 2010.25, 2010.25
06/12/25, 1980.90, 1980.90, 1980.90, 1980.90
06/11/25, 1946.73, 1946.73, 1946.73, 1946.73
06/10/25, 1946.55, 1946.55, 1946.55, 1946.55
06/09/25, 1953.25, 1953.25, 1953.25, 1953.25
06/06/25, 1948.42, 1948.42, 1948.42, 1948.42
06/05/25, 1965.01, 1965.01, 1965.01, 1965.01
06/04/25, 1979.04, 1979.04, 1979.04, 1979.04
06/03/25, 1966.17, 1966.17, 1966.17, 1966.17
06/02/25, 1977.88, 1977.88, 1977.88, 1977.88
05/30/25, 1930.25, 1930.25, 1930.25, 1930.25
05/29/25, 1946.84, 1946.84, 1946.84, 1946.84
05/28/25, 1934.33, 1934.33, 1934.33, 1934.33
05/27/25, 1937.76, 1937.76, 1937.76, 1937.76
05/23/25, 1976.30, 1976.30, 1976.30, 1976.30
05/22/25, 1935.03, 1935.03, 1935.03, 1935.03
05/21/25, 1945.68, 1945.68, 1945.68, 1945.68
05/20/25, 1928.62, 1928.62, 1928.62, 1928.62
05/19/25, 1898.81, 1898.81, 1898.81, 1898.81
05/16/25, 1871.45, 1871.45, 1871.45, 1871.45
05/15/25, 1894.56, 1894.56, 1894.56, 1894.56
05/14/25, 1872.38, 1872.38, 1872.38, 1872.38
05/13/25, 1907.25, 1907.25, 1907.25, 1907.25
