,Date,MSFT Price,MSFT Percent Change Rate
2157,10-31-2024,406.35,93.94724065382749
2158,11-01-2024,410.37,100.9892949427833
2159,11-04-2024,408.46,99.53456636693716
2160,11-05-2024,411.46,100.73446604318661
2161,11-06-2024,420.18,102.11928255480484
2162,11-07-2024,425.43,101.24946451520778
2163,11-08-2024,422.54,99.32068730460945
2164,11-11-2024,418.01,98.92791215032895
2165,11-12-2024,423.03,101.20092820745914
2166,11-13-2024,425.2,100.5129659835
2167,11-14-2024,426.89,100.39746001881467
2168,11-15-2024,415.0,97.21473915997095
2169,11-18-2024,415.76,100.18313253012047
2170,11-19-2024,417.79,100.48826245911103
2171,11-20-2024,415.49,99.44948419062209
2172,11-21-2024,412.87,99.36941923993358
2173,11-22-2024,417.0,101.00031486908712
2174,11-25-2024,418.79,100.42925659472424
2175,11-26-2024,427.99,102.19680508130567
2176,11-27-2024,422.99,98.83174840533657
2177,11-29-2024,423.46,100.11111373791341
2178,12-02-2024,430.98,101.77584659708118
2179,12-03-2024,431.2,100.05104645227156
2180,12-04-2024,437.42,101.44248608534323
2181,12-05-2024,442.62,101.18878880709615
2182,12-06-2024,443.57,100.21463106050336
2183,12-09-2024,446.02,100.55233672250152
2184,12-10-2024,443.33,99.39688803192682
2185,12-11-2024,448.99,101.27670132858142
2186,12-12-2024,449.56,100.12695160248558
2187,12-13-2024,447.27,99.49061304386511
2188,12-16-2024,451.59,100.96585954792407
2189,12-17-2024,454.46,100.63553223056311
2190,12-18-2024,437.39,96.24389385204418
2191,12-19-2024,437.03,99.91769359153159
2192,12-20-2024,436.6,99.90160858522299
2193,12-23-2024,435.25,99.69079248740265
2194,12-24-2024,439.33,100.93739230327398
2195,12-26-2024,438.11,99.72230441809118
2196,12-27-2024,430.53,98.26984090753463
2197,12-30-2024,424.83,98.67605044944602
2198,12-31-2024,421.5,99.21615705105572
2199,01-02-2025,418.58,99.30723606168445
2200,01-03-2025,423.35,101.1395671078408
2201,01-06-2025,427.85,101.06295027754813
2202,01-07-2025,422.37,98.71917728175762
2203,01-08-2025,424.56,100.51850273456921
2204,01-10-2025,418.95,98.67863199547767
2205,01-13-2025,417.19,99.57990213629311
2206,01-14-2025,415.67,99.63565761403677
2207,01-15-2025,426.31,102.5597228570741
2208,01-16-2025,424.58,99.59419201989162
2209,01-17-2025,429.03,101.04809458759246
2210,01-21-2025,428.5,99.87646551523204
2211,01-22-2025,446.2,104.13068844807466
2212,01-23-2025,446.71,100.11429852084265
2213,01-24-2025,444.06,99.40677396968951
2214,01-27-2025,434.56,97.86064946178445
2215,01-28-2025,447.2,102.90868924889543
2216,01-29-2025,442.33,98.91100178890878
2217,01-30-2025,414.99,93.81909434132888
2218,01-31-2025,415.06,100.01686787633437
2219,02-03-2025,410.92,99.00255384763649
2220,02-04-2025,412.37,100.35286673805119
2221,02-05-2025,413.29,100.22310061352668
2222,02-06-2025,415.82,100.6121609523579
2223,02-07-2025,409.75,98.54023375499014
2224,02-10-2025,412.22,100.60280658938379
2225,02-11-2025,411.44,99.81078065110862
2226,02-12-2025,409.04,99.41668286992028
2227,02-13-2025,410.54,100.36671230197535
2228,02-14-2025,408.43,99.4860427729332
2229,02-18-2025,409.64,100.29625639644493
2230,02-19-2025,414.77,101.25231910946198
2231,02-20-2025,416.13,100.32789256696483
2232,02-21-2025,408.21,98.09674861221252
2233,02-24-2025,404.0,98.96866808750399
2234,02-25-2025,397.9,98.49009900990099
2235,02-26-2025,399.73,100.45991455139483
2236,02-27-2025,392.53,98.19878417932102
2237,02-28-2025,396.99,101.13621888772835
2238,03-03-2025,388.49,97.85888813320234
2239,03-04-2025,388.61,100.0308888259672
2240,03-05-2025,401.02,103.19343300481201
2241,03-06-2025,396.89,98.97012617824548
2242,03-07-2025,393.31,99.0979868477412
2243,03-10-2025,380.16,96.65658132262084
2244,03-11-2025,380.45,100.07628367003365
2245,03-12-2025,383.27,100.7412274937574
2246,03-13-2025,378.77,98.82589297362173
2247,03-14-2025,388.56,102.58468199699027
2248,03-17-2025,388.7,100.03603047148447
2249,03-18-2025,383.52,98.66735271417546
2250,03-19-2025,387.82,101.12119315811432
2251,03-20-2025,386.84,99.74730545098241
2252,03-21-2025,391.26,101.14259125219729
2253,03-24-2025,393.08,100.46516382967847
2254,03-25-2025,395.16,100.52915437061158
2255,03-26-2025,389.97,98.68660795627088
2256,03-27-2025,390.58,100.156422288894
2257,03-28-2025,378.8,96.98397255363818
2258,03-31-2025,375.39,99.09978880675818
2259,04-01-2025,382.19,101.81144942593036
2260,04-02-2025,382.14,99.98691750176614
2261,04-03-2025,373.11,97.63699167844247
2262,04-04-2025,359.84,96.44340811020878
2263,04-07-2025,357.86,99.44975544686528
2264,04-08-2025,354.56,99.07785167383892
2265,04-09-2025,390.49,110.1336868231047
2266,04-10-2025,381.35,97.6593510717304
2267,04-11-2025,388.45,101.86180673921595
2268,04-14-2025,387.81,99.83524263096925
2269,04-15-2025,385.73,99.46365488254558
2270,04-16-2025,371.61,96.33940839447281
2271,04-17-2025,367.78,98.96934958693254
2272,04-21-2025,359.12,97.64533144814835
2273,04-22-2025,366.82,102.1441300957897
2274,04-23-2025,374.39,102.06368246006214
2275,04-24-2025,387.3,103.44827586206897
2276,04-25-2025,391.85,101.17479989672088
2277,04-28-2025,391.16,99.82391221130534
2278,04-29-2025,394.04,100.73627160241334
2279,04-30-2025,395.26,100.3096132372348
2280,05-01-2025,425.4,107.62536052218792
2281,05-02-2025,435.28,102.32251998119418
2282,05-05-2025,436.17,100.20446609079214
2283,05-06-2025,433.31,99.34429236306944
2284,05-07-2025,433.35,100.00923126629897
2285,05-08-2025,438.17,101.11226491288797
2286,05-09-2025,438.73,100.12780427687883
2287,05-12-2025,449.26,102.4001094066966
2288,05-13-2025,449.14,99.97328940925077
2289,05-14-2025,452.94,100.8460613617135
2290,05-15-2025,453.13,100.0419481609043
2291,05-16-2025,454.27,100.25158343080352
2292,05-19-2025,458.87,101.01261364386819
2293,05-20-2025,458.17,99.8474513478763
2294,05-21-2025,452.57,98.77774625139139
2295,05-22-2025,454.86,100.50599907196678
2296,05-23-2025,450.18,98.97111199050256
2297,05-27-2025,460.69,102.3346217068728
2298,05-28-2025,457.36,99.27717119972216
2299,05-29-2025,458.68,100.28861290886827
2300,05-30-2025,460.36,100.36626842242957
2301,06-02-2025,461.97,100.34972630115561
2302,06-03-2025,462.97,100.2164642725718
2303,06-04-2025,463.87,100.1943970451649
2304,06-05-2025,467.68,100.82135080949404
2305,06-06-2025,470.38,100.57731782415327
2306,06-09-2025,472.75,100.50384795271907
2307,06-10-2025,470.92,99.61290322580646
2308,06-11-2025,472.62,100.36099549817379
2309,06-12-2025,478.87,101.32241547120309
2310,06-13-2025,474.96,99.18349447658028
2311,06-16-2025,479.14,100.88007411150413
2312,06-17-2025,478.04,99.77042200609426
2313,06-18-2025,480.24,100.46021253451593
2314,06-20-2025,477.4,99.40862901882392
2315,06-23-2025,486.0,101.80142438206954
2316,06-24-2025,490.11,100.84567901234568
2317,06-25-2025,492.27,100.44071738997367
2318,06-26-2025,497.45,101.05226806427368
2319,06-27-2025,495.94,99.69645190471404
2320,06-30-2025,497.41,100.29640682340606
2321,07-01-2025,492.05,98.92241812589212
2322,07-02-2025,491.09,99.80489787623208
2323,07-03-2025,498.84,101.57812213647193
2324,07-07-2025,497.72,99.77547911153877
2325,07-08-2025,496.62,99.7789922044523
2326,07-09-2025,503.51,101.38737867987595
2327,07-10-2025,501.48,99.59683025163353
2328,07-11-2025,503.32,100.36691393475311
2329,07-14-2025,503.02,99.94039577207343
2330,07-15-2025,505.82,100.55663790704148
2331,07-16-2025,505.62,99.9604602427741
2332,07-17-2025,511.7,101.20248407895257
2333,07-18-2025,510.05,99.67754543677937
2334,07-21-2025,510.06,100.00196059209881
2335,07-22-2025,505.27,99.06089479669058
2336,07-23-2025,505.87,100.11874839194886
2337,07-24-2025,510.88,100.99037302073654
2338,07-25-2025,513.71,100.5539461321641
2339,07-28-2025,512.5,99.76445854665083
2340,07-29-2025,512.57,100.01365853658537
2341,07-30-2025,513.24,100.13071385371752
2342,07-31-2025,533.5,103.94747096874757
2343,08-01-2025,524.11,98.23992502343019
2344,08-04-2025,535.64,102.19991986415064
2345,08-05-2025,527.75,98.52699574340976
2346,08-06-2025,524.94,99.46755092373284
2347,08-07-2025,520.84,99.21895835714557
2348,08-08-2025,522.04,100.23039705091774
2349,08-11-2025,521.77,99.94827982530074
2350,08-12-2025,529.24,101.43166529313683
2351,08-13-2025,520.58,98.36369133096517
2352,08-14-2025,522.48,100.36497752506818
2353,08-15-2025,520.17,99.55787781350482
2354,08-18-2025,517.1,99.40980833189151
2355,08-19-2025,509.77,98.58247921098433
2356,08-20-2025,505.72,99.20552405987014
2357,08-21-2025,504.24,99.7073479395713
2358,08-22-2025,507.23,100.59297160082501
2359,08-25-2025,504.26,99.41446680992843
2360,08-26-2025,502.04,99.55975092214334
2361,08-27-2025,506.74,100.93618038403314
2362,08-28-2025,509.64,100.57228559024351
2363,08-29-2025,506.69,99.42116003453418
2364,09-02-2025,505.12,99.69014584854645
2365,09-03-2025,505.35,100.04553373455813
2366,09-04-2025,507.97,100.51845255763332
2367,09-05-2025,495.0,97.44669960824459
2368,09-08-2025,498.2,100.64646464646465
2369,09-09-2025,498.41,100.04215174628663
2370,09-10-2025,500.37,100.39325053670672
2371,09-11-2025,501.01,100.12790535004098
2372,09-12-2025,509.9,101.77441568032575
2373,09-15-2025,515.36,101.07079819572466
2374,09-16-2025,509.04,98.77367277243093
2375,09-17-2025,510.02,100.19251925192518
2376,09-18-2025,508.45,99.69216893455159
2377,09-19-2025,517.93,101.86449011702233
2378,09-22-2025,514.45,99.32809453014887
2379,09-23-2025,509.23,98.98532413256875
2380,09-24-2025,510.15,100.18066492547571
2381,09-25-2025,507.03,99.38841517200822
2382,09-26-2025,511.46,100.87371555923713
2383,09-29-2025,514.6,100.61392875298168
2384,09-30-2025,517.95,100.65099106101827
2385,10-01-2025,519.71,100.3398011391061
2386,10-02-2025,515.74,99.23611244732639
2387,10-03-2025,517.35,100.3121728002482
2388,10-06-2025,528.57,102.16874456364164
2389,10-07-2025,523.98,99.13161927464668
2390,10-08-2025,524.85,100.16603687163632
2391,10-09-2025,522.4,99.53319996189387
2392,10-10-2025,510.96,97.81010719754977
2393,10-13-2025,514.05,100.60474401127289
2394,10-14-2025,513.57,99.90662386927343
2395,10-15-2025,513.43,99.97273984072277
2396,10-16-2025,511.61,99.6455212979374
2397,10-17-2025,513.58,100.38505893160807
2398,10-20-2025,516.79,100.62502433895399
2399,10-21-2025,517.66,100.16834691073744
2400,10-22-2025,520.54,100.55634972762044
2401,10-23-2025,520.56,100.0038421639067
2402,10-24-2025,523.61,100.58590748424774
2403,10-27-2025,531.52,101.51066633563148
2404,10-28-2025,542.07,101.98487357013848
2405,10-29-2025,541.55,99.90407142988911
2406,10-30-2025,525.76,97.08429507894009
2407,10-31-2025,517.81,98.48790322580643
2408,11-03-2025,517.03,99.8493655974199
2409,11-04-2025,514.33,99.47778658878596
2410,11-05-2025,507.16,98.60595337623704
2411,11-06-2025,497.1,98.01640507926493
2412,11-07-2025,496.82,99.94367330516998
2413,11-10-2025,506.0,101.84775170081718
2414,11-11-2025,508.68,100.5296442687747
2415,11-12-2025,511.14,100.483604623732
2416,11-13-2025,503.29,98.46421723989515
2417,11-14-2025,510.18,101.36899203242662
2418,11-17-2025,507.49,99.47273511309734
2419,11-18-2025,493.79,97.30043941752548
2420,11-19-2025,487.12,98.6492233540574
2421,11-20-2025,478.43,98.21604532764002
2422,11-21-2025,472.12,98.6811027736555
2423,11-24-2025,474.0,100.3982038464797
2424,11-25-2025,476.99,100.63080168776371
2425,11-26-2025,485.5,101.7841044885637
2426,11-28-2025,492.01,101.34088568486096
2427,12-01-2025,486.74,98.92888355927725
2428,12-02-2025,490.0,100.66976209064387
2429,12-03-2025,477.73,97.49591836734695
2430,12-04-2025,480.84,100.65099533209134
2431,12-05-2025,483.16,100.48248897762251
2432,12-08-2025,491.02,101.62679029721002
2433,12-09-2025,492.02,100.20365769215103
2434,12-10-2025,478.56,97.2643388480143
2435,12-11-2025,483.47,101.02599465061853
2436,12-12-2025,478.53,98.97821995159988
2437,12-15-2025,474.82,99.2247090046601
2438,12-16-2025,476.39,100.33065161534897
2439,12-17-2025,476.12,99.94332374734987
2440,12-18-2025,483.98,101.6508443249601
2441,12-19-2025,485.92,100.40084301004173
2442,12-22-2025,484.92,99.79420480737569
2443,12-23-2025,486.85,100.39800379444033
2444,12-24-2025,488.02,100.2403204272363
2445,12-26-2025,487.71,99.93647801319618
2446,12-29-2025,487.1,99.8749256730434
2447,12-30-2025,487.48,100.07801272839252
2448,12-31-2025,483.62,99.20817264298022
2449,01-02-2026,472.94,97.79165460485505
2450,01-05-2026,472.85,99.98097010191567
2451,01-06-2026,478.51,101.1969969334884
2452,01-07-2026,483.47,101.03655096027254
2453,01-08-2026,478.11,98.89134796367924
2454,01-09-2026,479.28,100.24471355964108
2455,01-12-2026,477.18,99.56184276414622
2456,01-13-2026,470.67,98.63573494278889
2457,01-14-2026,459.38,97.60129177555399
2458,01-15-2026,456.66,99.40789760111454
2459,01-16-2026,459.86,100.7007401567906
2460,01-20-2026,454.52,98.83877701909276
2461,01-21-2026,444.11,97.70967174161753
2462,01-22-2026,451.14,101.58294116322533
2463,01-23-2026,465.95,103.28279469787648
2464,01-26-2026,470.28,100.9292842579676
2465,01-27-2026,480.58,102.19018457089393
2466,01-28-2026,481.63,100.21848599608806
2467,01-29-2026,433.5,90.00685173265785
2468,01-30-2026,430.29,99.25951557093427
2469,02-02-2026,423.37,98.391782286365
2470,02-03-2026,411.21,97.12780782766846
2471,02-04-2026,414.19,100.72469054740887
2472,02-05-2026,393.67,95.04575194958835
2473,02-06-2026,401.14,101.89752838671984
2474,02-09-2026,413.6,103.10614747968292
2475,02-10-2026,413.27,99.92021276595744
2476,02-11-2026,404.37,97.84644421322622
2477,02-12-2026,401.84,99.37433538590894
2478,02-13-2026,401.32,99.87059526179574
2479,02-17-2026,396.86,98.88866739758797
2480,02-18-2026,399.6,100.69041979539384
2481,02-19-2026,398.46,99.7147147147147
2482,02-20-2026,397.23,99.69131154946545
2483,02-23-2026,384.47,96.78775520479319
2484,02-24-2026,389.0,101.1782453767524
2485,02-25-2026,400.6,102.98200514138817
2486,02-26-2026,401.72,100.27958062905643
2487,02-27-2026,392.74,97.76461216767898
2488,03-02-2026,398.55,101.47935020624332
2489,03-03-2026,403.93,101.34989336344246
2490,03-04-2026,405.2,100.31441091278191
2491,03-05-2026,410.68,101.35241855873642
2492,03-06-2026,408.96,99.5811824291419
2493,03-09-2026,409.41,100.11003521126763
2494,03-10-2026,405.76,99.10847316870618
2495,03-11-2026,404.88,99.78312302839116
2496,03-12-2026,401.86,99.25409998024107
2497,03-13-2026,395.55,98.42980142338128
2498,03-16-2026,399.95,101.11237517380862
2499,03-17-2026,399.41,99.86498312289037
2500,03-18-2026,391.79,98.0921859743121
2501,03-19-2026,389.02,99.29298859082671
2502,03-20-2026,381.87,98.16204822374172
2503,03-23-2026,383.0,100.29591222143661
2504,03-24-2026,372.74,97.32114882506528
2505,03-25-2026,371.04,99.54391801255568
2506,03-26-2026,365.97,98.63357050452781
2507,03-27-2026,356.77,97.48613274312102
2508,03-30-2026,358.96,100.61384084984724
2509,03-31-2026,370.17,103.12291063071095
2510,04-01-2026,369.37,99.78388308074668
2511,04-02-2026,373.46,101.10729079243035
2512,04-06-2026,372.88,99.84469554972421
